,chrom,start,end,mean_intensity
1221,chr12,7150000,8350000,0.7873994139185562
1222,chr12,8350000,9350000,1.3423490941507572
1223,chr12,9350000,11550000,1.6322167133490482
1224,chr12,11550000,12850000,0.8670930079359822
1225,chr12,12850000,14050000,0.9013869033212824
1226,chr12,14050000,14750000,1.5770023516522576
1227,chr12,14750000,15950000,1.0548509154631158
1228,chr12,15950000,18050000,1.1933018116273921
1229,chr12,18050000,19550000,0.8852655856382379
1230,chr12,19550000,20550000,1.01050433851681
1231,chr12,20550000,22650000,0.7941654607805951
1232,chr12,22650000,23950000,0.9738851388214558
1233,chr12,23950000,24850000,0.803657661429828
1234,chr12,24850000,26050000,0.6797402067040448
1235,chr12,26050000,27750000,0.7681457341315441
1236,chr12,27750000,29450000,0.8951598507759302
1237,chr12,29450000,30850000,0.95409594556006
1238,chr12,30850000,32850000,1.4653800147035
1239,chr12,32850000,34150000,1.133931508825846
1240,chr12,34150000,38150000,
1241,chr12,38150000,39250000,1.0274071211451767
1242,chr12,39250000,40250000,0.7540159295091673
1243,chr12,40250000,41050000,0.8093163098046673
1244,chr12,41050000,42350000,0.8997149234204443
1245,chr12,42350000,43350000,1.3801196714548158
1246,chr12,43350000,43950000,1.3066655052951726
1247,chr12,43950000,44950000,0.9636246041572423
1248,chr12,44950000,45950000,0.8044083570015466
1249,chr12,45950000,47650000,1.4977336453382761
1250,chr12,47650000,48750000,0.9454380140757346
1251,chr12,48750000,52050000,1.2781026189603522
1252,chr12,52050000,53050000,1.0745496791639588
1253,chr12,53050000,54450000,0.9237852454028941
1254,chr12,54450000,55750000,0.6886812665770706
1255,chr12,55750000,57850000,1.5473214537780915
1256,chr12,57850000,59250000,0.9038737551528883
1257,chr12,59250000,60550000,0.9923431427625596
1258,chr12,60550000,62250000,1.2342513751410664
1259,chr12,62250000,62950000,1.1106436852154618
1260,chr12,62950000,63650000,1.5116455509139566
1261,chr12,63650000,64850000,0.9715783452465301
1262,chr12,64850000,66150000,0.9865766686835818
1263,chr12,66150000,67350000,0.8428436175089992
1264,chr12,67350000,69250000,1.0936341443357491
1265,chr12,69250000,69750000,1.108710747714208
1266,chr12,69750000,71850000,1.1718648929642848
1267,chr12,71850000,74650000,1.0418054768806229
1268,chr12,74650000,75450000,1.6389945950151306
1269,chr12,75450000,76550000,0.8990712154336068
1270,chr12,76550000,78050000,1.6151205680968552
1271,chr12,78050000,79350000,1.1477550177969793
1272,chr12,79350000,81450000,0.9383903714823342
1273,chr12,81450000,82450000,1.701696084332527
1274,chr12,82450000,84950000,1.078353722761986
1275,chr12,84950000,85950000,0.8201318095684225
1276,chr12,85950000,88050000,1.2098460180089645
1277,chr12,88050000,89550000,0.9307703665897679
1278,chr12,89550000,91050000,1.1175138928465096
1279,chr12,91050000,92750000,1.2322334410869462
1280,chr12,92750000,93450000,1.5130832703944066
1281,chr12,93450000,94050000,1.4929030144888806
1282,chr12,94050000,95550000,1.2448018096681874
1283,chr12,95550000,96550000,1.1433791579525332
1284,chr12,96550000,98450000,1.4281141810402105
1285,chr12,98450000,99750000,0.9114443359186287
1286,chr12,99750000,102850000,0.9016681941991086
1287,chr12,102850000,103750000,1.450127135737847
1288,chr12,103750000,105150000,0.9707811050272817
1289,chr12,105150000,106250000,1.0307430873175
1290,chr12,106250000,107050000,0.8681880529874414
1291,chr12,107050000,107650000,1.180812481373952
1292,chr12,107650000,108450000,0.7212251820304812
1293,chr12,108450000,109350000,1.4059878923389355
1294,chr12,109350000,109950000,1.6224893732886727
1295,chr12,109950000,111450000,1.2510027568186979
1296,chr12,111450000,112450000,1.1998217126808373
1297,chr12,112450000,113150000,1.1846652099414061
1298,chr12,113150000,114050000,1.5640755339913721
1299,chr12,114050000,114550000,0.9363639243652139
1300,chr12,114550000,115850000,1.222733993483941
1301,chr12,115850000,117250000,1.4954728435850944
1302,chr12,117250000,118050000,1.1778188602907669
1303,chr12,118050000,120050000,1.221818349966372
1304,chr12,120050000,121250000,1.0593242902121516
1305,chr12,121250000,123750000,1.2962729706184717
1306,chr12,123750000,125050000,1.4137426771370827
1307,chr12,125050000,126950000,0.9155018413266692
1308,chr12,126950000,128350000,0.9344904689876463
1309,chr12,128350000,129950000,1.0363700463859467
1310,chr12,129950000,132050000,1.3981677758841629
1311,chr12,132050000,132750000,1.8980599146502168
1312,chr13,20050000,21650000,0.9015565197944184
1313,chr13,21650000,23350000,1.197780153358373
1314,chr13,23350000,25250000,0.7613593984597834
1315,chr13,25250000,26850000,0.8650331824843752
1316,chr13,26850000,27950000,0.711153018990038
1317,chr13,27950000,29350000,0.8788469785498597
1318,chr13,29350000,31150000,0.8066455612717993
1319,chr13,31150000,31850000,1.2689854256932747
1320,chr13,31850000,33750000,1.1081487473609006
1321,chr13,33750000,35250000,0.8975186798850924
1322,chr13,35250000,35850000,1.1721539162890564
1323,chr13,35850000,37050000,0.8210074799915854
1324,chr13,37050000,38950000,1.3383454155175645
1325,chr13,38950000,39750000,1.2965509237831616
1326,chr13,39750000,40950000,1.0882778285598114
1327,chr13,40950000,42350000,0.8219937102311956
1328,chr13,42350000,43850000,0.9292573153624701
1329,chr13,43850000,45450000,1.0453530494229906
1330,chr13,45450000,46850000,0.9566018445466913
1331,chr13,46850000,48050000,1.1471971573517339
1332,chr13,48050000,48850000,0.9269232649031363
1333,chr13,48850000,51050000,0.8509173839136864
1334,chr13,51050000,53150000,0.8452941870186919
1335,chr13,53150000,55250000,1.2790399955897434
1336,chr13,55250000,57650000,1.3888447830273378
1337,chr13,57650000,60350000,0.9547077732153948
1338,chr13,60350000,62050000,1.2239274582919744
1339,chr13,62050000,63950000,0.9231277411672044
1340,chr13,63950000,65650000,0.9938249883773209
1341,chr13,65650000,67250000,1.027652427266789
1342,chr13,67250000,69450000,1.0547982098433764
1343,chr13,69450000,70650000,1.1957786083282043
1344,chr13,70650000,72050000,0.8841723248560266
1345,chr13,72050000,72750000,1.381591289057362
1346,chr13,72750000,73750000,1.128359282926011
1347,chr13,73750000,75450000,0.8752463499415937
1348,chr13,75450000,77050000,1.278567632040491
1349,chr13,77050000,79350000,1.1591243848476942
1350,chr13,79350000,80950000,1.4063642980094688
1351,chr13,80950000,84850000,1.2966047187295475
1352,chr13,84850000,85950000,1.519263014169146
1353,chr13,85950000,90250000,1.304366416493631
1354,chr13,90250000,91250000,1.1823207075431827
1355,chr13,91250000,93250000,1.034891294803662
1356,chr13,93250000,94550000,0.8561268468625723
1357,chr13,94550000,95950000,1.3319237810391684
1358,chr13,95950000,96950000,1.253008145025974
1359,chr13,96950000,97850000,0.9850965604168035
1360,chr13,97850000,99450000,1.0335847002799448
1361,chr13,99450000,100550000,1.0872298372454257
1362,chr13,100550000,101850000,0.93698354079896
1363,chr13,101850000,102750000,1.1919469969559202
1364,chr13,102750000,107250000,0.9567631840767645
1365,chr13,107250000,108250000,0.935220902994342
1366,chr13,108250000,109050000,1.5815486648758637
1367,chr13,109050000,110150000,1.1862470477012985
1368,chr13,110150000,111350000,1.2126094043509827
1369,chr13,111350000,112450000,1.127604535805989
1370,chr14,20250000,21050000,0.8992622910764106
1371,chr14,21050000,21650000,1.1681115772296107
1372,chr14,21650000,22950000,0.7947050705995311
1373,chr14,22950000,24450000,0.97506505212143
1374,chr14,24450000,25250000,1.0095167804581353
1375,chr14,25250000,27050000,0.83754625719353
1376,chr14,27050000,28650000,1.0561703274280114
1377,chr14,28650000,30550000,0.8024580574742245
1378,chr14,30550000,32550000,0.6074273458092327
1379,chr14,32550000,34450000,0.7816966891553548
1380,chr14,34450000,35850000,0.9006060946571374
1381,chr14,35850000,37150000,0.5926765170046868
1382,chr14,37150000,39050000,1.1174584432238912
1383,chr14,39050000,40850000,0.7161430162114472
1384,chr14,40850000,41650000,0.8622048281854156
1385,chr14,41650000,45350000,0.9396864945694873
1386,chr14,45350000,49550000,0.8125714802129348
1387,chr14,49550000,51150000,1.0550400159377877
1388,chr14,51150000,53150000,0.8907122179738485
1389,chr14,53150000,55150000,1.1840472048650355
1390,chr14,55150000,56450000,0.9102415284620745
1391,chr14,56450000,57250000,1.1897168503705282
1392,chr14,57250000,58350000,1.2577891652150865
1393,chr14,58350000,59550000,1.116978589946415
1394,chr14,59550000,60550000,0.9414443368283966
1395,chr14,60550000,61350000,1.1459412736685213
1396,chr14,61350000,61950000,1.3696809926652858
1397,chr14,61950000,63350000,1.1252084270204785
1398,chr14,63350000,65050000,1.0954405457806928
1399,chr14,65050000,66250000,0.9721755257821215
1400,chr14,66250000,67750000,0.8208783619571709
1401,chr14,67750000,69650000,0.8069541153260147
1402,chr14,69650000,71050000,0.8485113097400117
1403,chr14,71050000,71850000,0.9622061691329963
1404,chr14,71850000,72950000,0.7620570961785677
1405,chr14,72950000,75650000,1.0483799411897283
1406,chr14,75650000,76750000,1.4400948333754193
1407,chr14,76750000,77650000,1.0985122055383816
1408,chr14,77650000,78850000,1.0716632322980846
1409,chr14,78850000,80150000,1.0934233864565936
1410,chr14,80150000,81550000,0.8083433745149144
1411,chr14,81550000,83350000,1.0723733526503605
1412,chr14,83350000,85550000,0.9523778933704031
1413,chr14,85550000,87150000,1.2071431312396783
1414,chr14,87150000,87850000,1.0949097631821676
1415,chr14,87850000,88650000,1.3076385489328433
1416,chr14,88650000,90050000,1.1998737417978436
1417,chr14,90050000,91550000,0.9625276778651587
1418,chr14,91550000,92650000,1.3301946410878365
1419,chr14,92650000,94050000,1.787305673341958
1420,chr14,94050000,95450000,0.9080344744114893
1421,chr14,95450000,96650000,1.7547565469010171
1422,chr14,96650000,100250000,1.439980129540161
1423,chr14,100250000,102450000,1.5808049051558402
1424,chr14,102450000,103450000,1.5021159976893539
1425,chr15,23850000,25350000,1.099236974998062
1426,chr15,25350000,26950000,0.9475574311273105
1427,chr15,26950000,27950000,0.9867696428846587
1428,chr15,27950000,33950000,1.1403501056974914
1429,chr15,33950000,35150000,1.0266572871955926
1430,chr15,35150000,37150000,0.9393004362764099
1431,chr15,37150000,37950000,1.056247983545967
1432,chr15,37950000,39650000,1.158449081337714
1433,chr15,39650000,41350000,1.1915752258826273
1434,chr15,41350000,42650000,1.0167010414127884
1435,chr15,42650000,43650000,1.1862275113956036
1436,chr15,43650000,44850000,1.025095965288462
1437,chr15,44850000,45750000,1.4593180171195852
1438,chr15,45750000,47250000,0.9772224255743751
1439,chr15,47250000,48350000,0.9849433964378109
1440,chr15,48350000,50250000,1.0443361145125414
1441,chr15,50250000,51550000,0.6573343432572281
1442,chr15,51550000,52750000,0.7335619032207822
1443,chr15,52750000,53750000,1.012471870480812
1444,chr15,53750000,55250000,1.1029705642041001
1445,chr15,55250000,56550000,0.7583826213092298
1446,chr15,56550000,58150000,1.015793336341464
1447,chr15,58150000,59050000,1.130621888625496
1448,chr15,59050000,60450000,0.7108460862739188
1449,chr15,60450000,62150000,1.314749864745682
1450,chr15,62150000,64150000,0.8737459142370145
1451,chr15,64150000,65350000,0.9475856234064483
1452,chr15,65350000,66550000,0.8881891585919214
1453,chr15,66550000,69450000,1.387792903898422
1454,chr15,69450000,70650000,1.1763881417979845
1455,chr15,70650000,72050000,0.9712905978828821
1456,chr15,72050000,73850000,1.0805234265538035
1457,chr15,73850000,75950000,0.9408693308065029
1458,chr15,75950000,76950000,0.9261669688255681
1459,chr15,76950000,77750000,1.2027065135308443
1460,chr15,77750000,78950000,1.084725204414261
1461,chr15,78950000,80350000,1.1246188500695136
1462,chr15,80350000,81150000,1.2916125104710658
1463,chr15,81150000,82450000,1.0819871333187903
1464,chr15,82450000,85250000,1.0115231281663248
1465,chr15,85250000,85850000,1.1867637868874716
1466,chr15,85850000,86750000,1.0351868738856884
1467,chr15,86750000,88350000,1.2281799615535445
1468,chr15,88350000,89450000,1.0382967724244228
1469,chr15,89450000,91250000,0.9847758139890539
1470,chr15,91250000,91950000,1.1233871590983058
1471,chr15,91950000,92950000,1.0498749127443798
1472,chr15,92950000,94250000,1.0535815405999884
1473,chr15,94250000,96250000,0.8104788826514748
1474,chr15,96250000,98450000,1.065439652736685
1475,chr15,98450000,99150000,1.138256327054217
1476,chr15,99150000,99850000,1.1495692157325437
1477,chr15,99850000,100450000,1.4807639921401343
1478,chr16,650000,1950000,1.643894881576777
1479,chr16,1950000,2850000,2.976387256665335
1480,chr16,2850000,4450000,1.1333679958146357
1481,chr16,4450000,5050000,1.7277914219553452
1482,chr16,5050000,6650000,1.41954378013307
1483,chr16,6650000,8450000,1.1952556321671517
1484,chr16,8450000,9250000,1.2465648345324873
1485,chr16,9250000,10850000,0.8388112784597869
1486,chr16,10850000,12150000,1.528035837816696
1487,chr16,12150000,13850000,0.9170668747808876
1488,chr16,13850000,17550000,0.9340437555610063
1489,chr16,17550000,19550000,
1490,chr16,19550000,20550000,1.2377444154388222
1491,chr16,20550000,21250000,1.5880658257595475
1492,chr16,21250000,23550000,0.3478875619985434
1493,chr16,23550000,24550000,0.9400414405421347
1494,chr16,24550000,25150000,1.2088895001775677
1495,chr16,25150000,27450000,0.8474753738227018
1496,chr16,27450000,30250000,
1497,chr16,30250000,30950000,1.2856819004312714
1498,chr16,30950000,46650000,
1499,chr16,46650000,48250000,0.8848525285776413
1500,chr16,48250000,49350000,0.8899805035359463
1501,chr16,49350000,50050000,1.0943226853039338
1502,chr16,50050000,50850000,1.1242721658436754
1503,chr16,50850000,52050000,1.2380924385444338
1504,chr16,52050000,53550000,1.0584018606867829
1505,chr16,53550000,55350000,0.8438445724730125
1506,chr16,55350000,56450000,0.6677139157853081
1507,chr16,56450000,58750000,1.4833556945116246
1508,chr16,58750000,60850000,1.2459955100215243
1509,chr16,60850000,62150000,0.813121197536328
1510,chr16,62150000,63350000,1.0492135461077583
1511,chr16,63350000,65150000,0.9404228354148824
1512,chr16,65150000,66350000,1.0281096978984385
1513,chr16,66350000,67550000,1.1472089233874405
1514,chr16,67550000,68250000,1.2649225252147032
1515,chr16,68250000,69250000,1.2405982427238869
1516,chr16,69250000,70150000,1.4688110251729123
1517,chr16,70150000,72050000,0.7118269280651398
1518,chr16,72050000,74350000,1.0946047539584545
1519,chr16,74350000,77150000,0.7697511866123952
1520,chr16,77150000,78150000,0.6733564476885129
1521,chr16,78150000,79750000,0.7657931589263365
1522,chr16,79750000,80950000,0.7168248342293859
1523,chr16,80950000,81750000,0.7475157953913277
1524,chr16,81750000,83750000,0.7419578349862205
1525,chr16,83750000,85050000,1.0893948182501798
1526,chr16,85050000,85850000,1.5347639262718316
1527,chr16,85850000,87250000,0.7333870411826657
1528,chr16,87250000,88650000,0.9824427233601352
1529,chr16,88650000,89650000,1.2966390748672099
1530,chr17,1050000,2350000,1.1190639684680892
1531,chr17,2350000,3650000,1.0098411691495583
1532,chr17,3650000,5550000,1.329735920305316
1533,chr17,5550000,6550000,0.9003060108061286
1534,chr17,6550000,8750000,1.0133744087052932
1535,chr17,8750000,9750000,1.0095545761290279
1536,chr17,9750000,10750000,0.8308024954354849
1537,chr17,10750000,12150000,1.013281624707843
1538,chr17,12150000,13050000,0.8951931467183479
1539,chr17,13050000,14350000,0.6867378565877758
1540,chr17,14350000,16750000,0.6927774384673248
1541,chr17,16750000,21050000,1.2130909547424213
1542,chr17,21050000,28550000,
1543,chr17,28550000,30850000,1.0134546445905581
1544,chr17,30850000,32050000,0.8636347858494245
1545,chr17,32050000,34250000,1.0210123305982732
1546,chr17,34250000,35650000,1.3906565127462696
1547,chr17,35650000,37450000,1.07373132253043
1548,chr17,37450000,39950000,1.2404771268663566
1549,chr17,39950000,40750000,1.6074263836842118
1550,chr17,40750000,41750000,1.3421254991656617
1551,chr17,41750000,43250000,0.9214042203602545
1552,chr17,43250000,43950000,1.2865704098951574
1553,chr17,43950000,47750000,0.9214054920814355
1554,chr17,47750000,51250000,1.2055043095969498
1555,chr17,51250000,54950000,0.8713290042526669
1556,chr17,54950000,55650000,0.8242853258255405
1557,chr17,55650000,56950000,0.8784796793818636
1558,chr17,56950000,58450000,0.844617681073211
1559,chr17,58450000,59150000,1.259264218847964
1560,chr17,59150000,59950000,1.0035359739897387
1561,chr17,59950000,60650000,1.454236232566937
1562,chr17,60650000,62550000,1.0992395847308545
1563,chr17,62550000,63750000,0.9216979812561248
1564,chr17,63750000,65150000,0.7596318413528694
1565,chr17,65150000,66150000,0.8196240987721831
1566,chr17,66150000,67250000,0.8020653678046358
1567,chr17,67250000,67950000,0.79566553854843
1568,chr17,67950000,68550000,1.2713772334760023
1569,chr17,68550000,69450000,1.1121720115749743
1570,chr17,69450000,70750000,0.879950796073612
1571,chr17,70750000,72650000,1.0064183400319962
1572,chr17,72650000,73250000,1.446983455594185
1573,chr17,73250000,74750000,0.6377056179679094
1574,chr17,74750000,76650000,1.2739561093961027
1575,chr17,76650000,77450000,1.547020729544298
1576,chr17,77450000,78950000,1.040079991954448
1577,chr17,78950000,79750000,1.2500185518093974
1578,chr17,79750000,81050000,0.8604209508347104
1579,chr17,81050000,81750000,1.780172640640379
1580,chr17,81750000,82550000,1.2166582722988226
1581,chr18,750000,2650000,1.1097277049480245
1582,chr18,2650000,4050000,1.0241191556716636
1583,chr18,4050000,5050000,1.1637252801208997
1584,chr18,5050000,7150000,1.0044462976533393
1585,chr18,7150000,7850000,1.0594799357506868
1586,chr18,7850000,8550000,1.1450632012248374
1587,chr18,8550000,10550000,1.002247081709945
1588,chr18,10550000,12950000,0.946723301699678
1589,chr18,12950000,13750000,1.3107089902231148
1590,chr18,13750000,21850000,
1591,chr18,21850000,22850000,1.1947568112845295
1592,chr18,22850000,23550000,1.2891525354400475
1593,chr18,23550000,24450000,0.8476597546291638
1594,chr18,24450000,26050000,0.9291791958901053
1595,chr18,26050000,28250000,0.996434302020638
1596,chr18,28250000,32050000,1.1146868544051391
1597,chr18,32050000,33850000,1.136638898568961
1598,chr18,33850000,34850000,0.8845453089553414
1599,chr18,34850000,36850000,0.9155470357224674
1600,chr18,36850000,40250000,1.0262158210358816
1601,chr18,40250000,41950000,0.954697589684478
1602,chr18,41950000,43550000,0.8632318226283231
1603,chr18,43550000,45550000,0.8143136845280775
1604,chr18,45550000,46750000,0.7553095698083355
1605,chr18,46750000,47850000,0.913246695500133
1606,chr18,47850000,48550000,1.2202791733861484
1607,chr18,48550000,49450000,1.0572606425944364
1608,chr18,49450000,50350000,0.9978859945385251
1609,chr18,50350000,53450000,1.2404404128069022
1610,chr18,53450000,54250000,1.5579937913545248
1611,chr18,54250000,55150000,1.2755838877139363
1612,chr18,55150000,56650000,1.0962181992412727
1613,chr18,56650000,57650000,1.5416874540879804
1614,chr18,57650000,59250000,0.9723447219110266
1615,chr18,59250000,59950000,1.6780809266429708
1616,chr18,59950000,60650000,1.5455792740568564
1617,chr18,60650000,61450000,1.3946071381236251
1618,chr18,61450000,62250000,1.4042027381954305
1619,chr18,62250000,63450000,1.2369995297246905
1620,chr18,63450000,64050000,1.4462159590752452
1621,chr18,64050000,65750000,1.2043428904588371
1622,chr18,65750000,67250000,1.058080882110507
1623,chr18,67250000,68750000,1.1356190812346527
1624,chr18,68750000,70150000,0.8632774712113757
1625,chr18,70150000,72650000,1.086440954433032
1626,chr18,72650000,74550000,1.1261563731498037
1627,chr18,74550000,76250000,0.936569411621618
1628,chr18,76250000,76950000,1.1653259505992108
1629,chr18,76950000,77750000,1.1919578156898594
1630,chr18,77750000,79050000,0.9331660378811456
1631,chr19,1350000,4350000,0.7739047313367534
1632,chr19,4350000,5650000,1.0085514129368978
1633,chr19,5650000,7050000,1.1532131405124841
1634,chr19,7050000,8550000,0.8864074792460749
1635,chr19,8550000,9850000,0.7143693621508649
1636,chr19,9850000,10650000,1.4882582409132248
1637,chr19,10650000,13050000,1.083300934587049
1638,chr19,13050000,14550000,0.9660938289559335
1639,chr19,14550000,15550000,0.5777943448222342
1640,chr19,15550000,16150000,0.8280376273028951
1641,chr19,16150000,17350000,0.9880630022619888
1642,chr19,17350000,18350000,1.256541791873766
1643,chr19,18350000,19650000,0.913693511973788
1644,chr19,19650000,21150000,1.0399267033540596
1645,chr19,21150000,21950000,1.116680340308393
1646,chr19,21950000,22950000,0.7003215795568712
1647,chr19,22950000,27750000,
1648,chr19,27750000,29650000,0.5923399662685856
1649,chr19,29650000,30550000,0.8301716424861608
1650,chr19,30550000,32450000,0.6247052756969423
1651,chr19,32450000,34350000,0.8942733812936275
1652,chr19,34350000,36150000,0.962018312036097
1653,chr19,36150000,37750000,0.8343144420079636
1654,chr19,37750000,39550000,1.3513379837677821
1655,chr19,39550000,41750000,0.9650781548041024
1656,chr19,41750000,42550000,1.1595760209026615
1657,chr19,42550000,43450000,0.695367519614864
1658,chr19,43450000,45750000,0.993159782954795
1659,chr19,45750000,47350000,1.3246463037712943
1660,chr19,47350000,48550000,1.4816580341421308
1661,chr19,48550000,49950000,1.926854029022513
1662,chr19,49950000,51750000,1.8020412528801277
1663,chr19,51750000,52950000,1.3027243630289103
1664,chr19,52950000,54250000,0.7821448057088302
1665,chr19,54250000,54950000,2.058298264956816
1666,chr19,54950000,55650000,1.9623844694804191
1667,chr19,55650000,57250000,1.079077485885717
1668,chr20,1050000,4150000,1.5576875599977373
1669,chr20,4150000,5250000,1.1505416074670822
1670,chr20,5250000,6150000,1.8062586114468564
1671,chr20,6150000,7950000,1.3356679600167025
1672,chr20,7950000,8750000,1.0793124852539477
1673,chr20,8750000,10450000,1.2902347909864893
1674,chr20,10450000,11650000,1.2398225332959694
1675,chr20,11650000,13050000,1.2466444763854234
1676,chr20,13050000,14150000,0.8813210931099019
1677,chr20,14150000,16750000,1.2444855998155249
1678,chr20,16750000,17450000,1.4186522697054567
1679,chr20,17450000,18350000,1.4551737669261564
1680,chr20,18350000,19950000,1.1870580452960842
1681,chr20,19950000,20650000,1.8362691965993427
1682,chr20,20650000,21550000,1.0858425891148025
1683,chr20,21550000,22250000,1.7438457465034862
1684,chr20,22250000,23750000,1.254788060271682
1685,chr20,23750000,31550000,
1686,chr20,31550000,32750000,0.9834524434636848
1687,chr20,32750000,35350000,1.0475355925922496
1688,chr20,35350000,37050000,1.3587416455418009
1689,chr20,37050000,38950000,0.8047030892493794
1690,chr20,38950000,41750000,0.9406086262166693
1691,chr20,41750000,43450000,0.8102600226835251
1692,chr20,43450000,44950000,0.9429438885928354
1693,chr20,44950000,45850000,0.9790208448995218
1694,chr20,45850000,46650000,1.4591139857283597
1695,chr20,46650000,49150000,1.3257031293296702
1696,chr20,49150000,50050000,1.1215725021754677
1697,chr20,50050000,50850000,1.2459728007968178
1698,chr20,50850000,52250000,1.0209996970024893
1699,chr20,52250000,53450000,0.7900582093219454
1700,chr20,53450000,54050000,1.4767849283216883
1701,chr20,54050000,54650000,1.1619618996883048
1702,chr20,54650000,56350000,0.8414244562377396
1703,chr20,56350000,57550000,0.9177837922927097
1704,chr20,57550000,58150000,0.9277235641332545
1705,chr20,58150000,59950000,0.9932734506340223
1706,chr20,59950000,61850000,0.8993043627406863
1707,chr21,14950000,15750000,1.035506940795148
1708,chr21,15750000,17450000,0.8480632210325773
1709,chr21,17450000,18450000,1.1759892647606376
1710,chr21,18450000,19550000,1.2656745047147469
1711,chr21,19550000,21050000,1.2432650591383607
1712,chr21,21050000,23750000,1.0549701493214887
1713,chr21,23750000,25550000,1.1165038659161792
1714,chr21,25550000,26750000,0.9852915092126312
1715,chr21,26750000,27750000,1.3073676171301205
1716,chr21,27750000,28950000,1.000194560678799
1717,chr21,28950000,29950000,0.8428768140923909
1718,chr21,29950000,31050000,1.2988471184332646
1719,chr21,31050000,31650000,1.1445246781820055
1720,chr21,31650000,32350000,1.4875690180072834
1721,chr21,32350000,33550000,1.1864382206340283
1722,chr21,33550000,34550000,1.1867014277571946
1723,chr21,34550000,36050000,1.2180722425216923
1724,chr21,36050000,36950000,0.9525094742566473
1725,chr21,36950000,37650000,1.3705945013831815
1726,chr21,37650000,38350000,0.9818644818064547
1727,chr21,38350000,39250000,1.4485334028587384
1728,chr21,39250000,41150000,0.7684383351425553
1729,chr21,41150000,44850000,
1730,chr21,44850000,46050000,1.262252534382107
1731,chr22,17650000,20150000,
1732,chr22,20150000,22050000,
1733,chr22,22050000,23950000,1.0676640877415207
1734,chr22,23950000,25150000,1.030973348322686
1735,chr22,25150000,26550000,0.7757636138498767
1736,chr22,26550000,27950000,0.9346103576043053
1737,chr22,27950000,29350000,0.9513103366651189
1738,chr22,29350000,30150000,0.8258385199554398
1739,chr22,30150000,31250000,1.5427410835086561
1740,chr22,31250000,32550000,0.8789799661060984
1741,chr22,32550000,33350000,0.8846732591413207
1742,chr22,33350000,34050000,1.0225157431137257
1743,chr22,34050000,35250000,1.0973528128654995
1744,chr22,35250000,36450000,1.0022333860200403
1745,chr22,36450000,37550000,1.1717106191499485
1746,chr22,37550000,38650000,1.254125791969382
1747,chr22,38650000,39450000,1.4839864941688152
1748,chr22,39450000,40150000,1.2051887185866421
1749,chr22,40150000,41650000,1.081938449988609
1750,chr22,41650000,42550000,0.9593910491793508
1751,chr22,42550000,43250000,1.423419387917333
1752,chr22,43250000,44650000,1.0382077484655146
1753,chr22,44650000,45450000,1.4577392995215621
1754,chr22,45450000,46750000,1.6305224787912387
1755,chr22,46750000,48550000,0.8212804489496506
1756,chr22,48550000,49650000,1.4835612992253189
1757,chrX,2750000,5850000,2.4807789536211042
1758,chrX,5850000,7950000,1.0313672292849416
1759,chrX,7950000,8750000,1.8282584733649336
1760,chrX,8750000,10050000,1.2188432402722602
1761,chrX,10050000,11250000,1.4896312154277063
1762,chrX,11250000,11850000,1.5017773056900532
1763,chrX,11850000,12650000,1.5632305002255784
1764,chrX,12650000,14050000,1.9322321253215395
1765,chrX,14050000,15750000,1.1771196933626673
1766,chrX,15750000,16750000,1.3467263980341106
1767,chrX,16750000,17650000,1.4947573018247862
1768,chrX,17650000,18350000,1.3601086289006437
1769,chrX,18350000,19450000,0.8315942945455618
1770,chrX,19450000,20450000,1.2622410963284214
1771,chrX,20450000,21950000,1.7250701517053197
1772,chrX,21950000,23650000,1.369847587711833
1773,chrX,23650000,25250000,2.021936157743124
1774,chrX,25250000,26650000,1.442902208225049
1775,chrX,26650000,28550000,0.8544983270469624
1776,chrX,28550000,30850000,1.1598031426745192
1777,chrX,30850000,32350000,0.8003465625782781
1778,chrX,32350000,33450000,1.2390974830006716
1779,chrX,33450000,34350000,1.3889565991859427
1780,chrX,34350000,38450000,0.9956947371160001
1781,chrX,38450000,40550000,1.197949096803405
1782,chrX,40550000,41650000,1.0750389021507853
1783,chrX,41650000,43850000,0.7878267149484023
1784,chrX,43850000,45250000,1.1618250092024285
1785,chrX,45250000,46450000,0.8584151131050999
1786,chrX,46450000,47050000,1.098413977457079
1787,chrX,47050000,47850000,1.6201688591706034
1788,chrX,47850000,48550000,1.6157447822821909
1789,chrX,48550000,49950000,0.8213352199726338
1790,chrX,49950000,50750000,1.193725602731732
1791,chrX,50750000,52850000,1.214767567921536
1792,chrX,52850000,55050000,0.9886763901314718
1793,chrX,55050000,56850000,0.9075219910903725
1794,chrX,56850000,63850000,
1795,chrX,63850000,65550000,0.7790728169272377
1796,chrX,65550000,68750000,1.0423670118487787
1797,chrX,68750000,69350000,1.2643752599044433
1798,chrX,69350000,70150000,1.2271804302145173
1799,chrX,70150000,71750000,1.235988939993194
1800,chrX,71750000,74550000,0.9640276646394083
1801,chrX,74550000,76250000,1.032874112557252
1802,chrX,76250000,78150000,1.2882811713616682
1803,chrX,78150000,79450000,1.498066208854447
1804,chrX,79450000,80650000,0.9498486817823175
1805,chrX,80650000,81450000,1.2064334493283884
1806,chrX,81450000,83850000,0.9612052797486434
1807,chrX,83850000,84850000,1.157482304099081
1808,chrX,84850000,86150000,0.9147205971437957
1809,chrX,86150000,87850000,1.0105349766219736
1810,chrX,87850000,91050000,
1811,chrX,91050000,96650000,0.7865656652720207
